name,date,reviews,stars,category,address,lat,lng,foreigner
蜡聪柯包堡龋炮,2020/12/30,"(Google 锅开 力傍) 沥惑利牢 垮角篮 宝满嚼聪促

(盔巩)
芘髯 楸泺荇蠊",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,Selten haben wir ein  Hotel erlebt wo die Bilder berhaupt nichts mit der Realitt zu tun hatten. Der Zustand dieses Hotels war sehr heruntergekommen. Au┈erdem war das Bett extrem unbequem und die Fenster nicht lrmisoliert was den Strassenlrm einer Hauptverkehrsstrasse fast ungehindert durchlsst.,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 啊拜篮 厚轿瘤 臼酒 措备 扁瞒开苞 啊鳖况 档矫狼 咯矾 疙家肺 吧绢啊绰 巴捞 祈府钦聪促. 墨款磐绰 2 摸俊 乐栏哥 拌窜狼 2 摸 墨款磐俊辑 荐窍拱阑 啊廉 啊具钦聪促.

(盔巩)
胜锉荇晓，形愚先蟪笞，袼重僳慵耶世肆特锴郯。颃憷霄骰瞍2拽，馕皤纵袼拽瓞呔2拽霄骰check in。",4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,The hotel location is a short walk from the station and within walking distance to places of interest.   The hotel building is old.  We were given a corner room with windows.  The room size is generous but furniture is old.,6,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 措父侥 咐俊 利钦钦聪促.

(盔巩)
栽啶，铌骰亟煅息讷",4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,Good location and helpful staff. The beds were comfortable,5,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 啊拜篮 亮篮 ~~ 悼己 (Dongcheng) 厚令聪胶 瘤备俊辑 哈绢唱绰 单绰 10 盒档 盲 吧府瘤 臼嚼聪促.
墨款磐 辑厚胶 流盔篮 概快 模例钦聪促.

(盔巩)
胜太擤~~注耖觫稹隋栽囹呗详荇羽10萋瘠
霄骰茏兮煅戡鲅锓⒔⒔",4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,Solid room near Daegu station. Easy walk into the main part of town. Room was a bit musty but easily fixed by leaving the window open.,6,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 龋炮篮 炼陛 累瘤父 柄昌窍绊 败匡俊绰 抄规捞 乐嚼聪促.

(盔巩)
邬锪憷郛枢岢瞩扉锴，樱憷穗镤， 韵舾牦皤完鸯穴",4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,Balcony in room very nice. Room was clean and comfortable. Hallway a bit musty and smokey..Staff eager to be helpful.Ill stay again.,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2017/12/30,"(Google 锅开 力傍) 汲厚绰 嘲篮沁瘤父 角郴绰 没搬沁嚼聪促. 箕况绰 荐拘 撤篮. 概老 拱 2 捍 公丰 辑厚胶啊乐菌嚼聪促. 措备 开鳖瘤 档焊肺 5 盒 沥档. 辟贸俊 技红 老饭红捞 祈府钦聪促.

(盔巩)
噔葆童泺叹。猢罡。祉猢2茆夙柱。御5萋。形鬃。",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,鸠扉舾checked in 绣屮洳欤枢蟋钴郛枢，鸠欤舾洳椹洗郛枢，嬖瞀绣洳戢茆雉钴薛猞钴郛枢，睥refuned蟋濑绣洳。跖赭瘴嘶裥锪耆銮郛枢擤荇蠊。裥锪耆屮瞍愚先笞耖溏笞菥形。僳裥锪椹瞍愚先笞蟪，嬖愚先笞躞息，躞羽颌攸，瘰猗锂，首羽洙懋重息，攸daegu concrt house，桅丞重蛄袼愚宄5蚋8萋瘠重，靓羽瞩。,1,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 冯篮 呈公 累嚼聪促, 酒魔 侥荤绰 概快 浅何窍瘤 臼嚼聪促, 酒魔 侥荤 矫埃捞 呈公 陋嚼聪促, 坷流 茄 矫埃

(盔巩)
郛枢 亡枢骷岢 ，鹉笊僖牦荩 鹉笊钴懔枢骷迎 颃牦 扉肆岢懔",2,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 概快 扁夯利牢 祈狼 矫汲, 快府啊 眉农牢窍绰 朝 拳厘角 炼疙捞 波脸绊 魔措 糠 炼疙档 搬窃捞 乐嚼聪促.
冯 辑厚胶甫 夸没窍瘤 臼疽瘤父 快府啊 舅瘤 给窍绰 荤捞俊 快府 规捞 父甸绢 脸促绰 巴阑 舅霸登菌嚼聪促.
流盔甸篮 宝满篮 康绢甫 且 荐 绝菌嚼聪促.
弊矾唱 + 器牢飘绰 困摹啊 措 备开鳖瘤 档焊肺 5-10 盒捞扼绰 巴涝聪促.

(盔巩)
Very basic amenities, toilet lightsˇ",2,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 蚕 坷贰等 乐瘤父, 救篮 柄昌窍绊 刀漂茄 祈狼 矫汲 殿 唱抚狼 绊笼阑 蠢长促.

(盔巩)
童、耖叹砘曙。",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,"(Google 锅开 力傍) 没搬窍瘤 臼促. 汲厚啊 噶啊廉.

(盔巩)
叹。噔葆。",1,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,Traffic noice was disturbing all night. Bathroom wasnt cleaned very well.,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2019/12/30,"(Google 锅开 力傍) 捞傈 俺炼 等 厚令聪胶 龋炮

(盔巩)
悟终沔颀呗兮臻谓",5,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2017/12/30,"(Google 锅开 力傍) 咯傈洒 柄昌窍扁 锭巩俊 啊拜捞 盒疙窍瘤 臼嚼聪促.

(盔巩)
擤穗镤，鹰钴岫欷胜耆荇憷酡",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,最愚先笞形，胜嘣魃,3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,False
蜡聪柯包堡龋炮,2019/12/30,"(Google 锅开 力傍) 棵靛.

(盔巩)
终狭。",1,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 承篮 按角, 岗柳 魔措, 阂街茄 冯 辑厚胶

(盔巩)
Spacious room, nice bed but poor room services",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 酒林 货肺款 龋炮捞 酒聪扼

(盔巩)
荇憷沔钴臻谓，师欷",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,"(Google 锅开 力傍) 唱悔瘤 臼促

(盔巩)
荇蠊",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2019/12/30,"(Google 锅开 力傍) 柄昌窍绊, 蝶舵窍绊, 祈救钦聪促.

(盔巩)
Clean, warm, comfortable.",3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,"(Google 锅开 力傍) 亮篮!

(盔巩)
good!",5,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2017/12/30,"(Google 锅开 力傍) 捞 龋炮篮 概快 阂模例窍绊 累嚼聪促.

(盔巩)
This hotel is very unkind, and small",1,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2017/12/30,"(Google 锅开 力傍) 救亮促!

(盔巩)
Not good!",1,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,True
蜡聪柯包堡龋炮,2018/12/30,,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,3,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2019/12/30,,5,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
蜡聪柯包堡龋炮,2018/12/30,,4,2己鞭 龋炮,措备堡开矫 吝备 怕乞肺2啊 怕乞肺 117 ,35.8761111,128.5908333,
甭胶抛捞春弊罚靛龋炮,2020/12/30,"措备开 菊捞扼 背烹祈俊辑 弥绊 困摹!
矫汲捞 坷贰等 巴 鞍瘤父 魔措惑怕档 宝满篮 祈捞绊 箕况矫汲 殿 肋 累悼窃.
开菊捞扼 矫掺矾匡 临 舅疽绰单 狼寇肺 寇何 家澜篮 绝菌澜.
啊拜措厚 宝满篮 祈烙.",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,啊拜篮 历放窍霸 沁绰单 捧牢魔措啊 呈公 累酒辑 冻绢龙鳖毫 力单肺 给冷促,3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/16,"开捞 官肺 糠烙
祈狼痢篮 炼陛 冻绢廉乐澜
函扁厚单 荐拘捞 决没唱霸 浕
哆脚拱 肋唱咳",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/09,箕况角篮 承绢辑 亮篮单....  扁瞒辨捞 糠俊乐绢辑 粱 矫掺矾况夸,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,模利笼俊吭促啊 槛冠阑窍霸登菌绰单 荤厘丛档 模例窍矫绊 炼侥档唱坷绊 肋瘤郴促 倒酒癌聪促,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,"龋炮俊辑 1老瞒啊 瘤唱绊 乐绰单,
唱抚措肺 亮酒夸",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,葛炮俊辑 府葛胆傅茄 巴 鞍瘤父 历放茄 啊拜,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,"老窜 啊己厚 亮备夸.父练沁嚼聪促.
啊己厚牢父怒 矫汲篮 弊成 葛炮沥档涝聪促.
3牢 槛冠矫 捧海靛扼辑 歹 亮疽匙夸.
措备开 官肺 糠捞扼 背烹档 祈府窍绊
历锐绰 悼己肺俊辑 愁绊 吧绢辑 龋炮艾栏聪
困摹档 亮篮巴 鞍嚼聪促",5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,林瞒窍扁 塞甸绢夸 榜格俊 龋炮捞乐匙夸,2,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2017/12/30,措备开 傈枚开苞 扁瞒开俊辑 啊鳖款 龋炮. 龋炮菊 榜格捞 距埃 寇廉焊捞变 窍绰单 措备开 瘤窍枚开 2锅免备 唱坷搁 内菊捞扼 困摹啊 惹涪茄祈!,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,坷贰登绢 矫汲捞 嘲疽瘤父 啊己厚亮篮 龋炮烙,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,葛炮苞 龋炮 吝埃? 槛冠厚绰 历放茄祈捞俊夸.,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,柄昌窍瘤甫给秦夸~~,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,蔼轿绊..矫汲档 弊钒历钒 父练..缴瘤绢 炼侥 户档 力傍...促父 垮角俊辑 厩秒绰 混娄 棵扼咳,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,"啊拜措厚 甭
炼侥档 埃窜洒 唱咳",5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,捞 啊拜狼 槛家俊辑 扁措且 荐 乐绰 葛电吧 父练纳 茄促. 漂洒 炼侥狼 呐扼搁篮...澜林 饶 塞败况 窍绰 个蹲捞甫 老栏虐绰单 奴 档框捞 等促.,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,啊拜措厚 宝满澜 炼侥器窃 粱 嘲疽瘤父 柄昌窍绊 轰啊 亮酒夸!!!,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,背烹捞 亮嚼聪促 啊拜措厚 父练 钦聪促  窜 矫汲捞 快荐窍柳 臼嚼聪促,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,"魔措档 农绊,TV档 肋 唱坷绊,炼侥捞 龋阂龋 肋 救 哎府摆陛 咐乐绊,荤厘丛捞 模例窍矫绊,拳厘角档 柄昌窍绊,4侥备啊 磊扁俊 面盒茄 农扁看绊,秒荤档 登绢 祈窍绊,规澜档 篮辟 肋登绊 ,傈噶档 篮辟 杭父窍绊,啊己厚档 乐绢辑 措备坷搁 茄 锅歹 芭扁辑 磊绊酵歹扼备夸~ぞぞ",5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,免厘栏肺 埃镑涝聪促.漂喊茄巴捞 绝嚼聪促.,3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,炼陛 柄昌茄 咯包沥档? 臂绊 缔榜格率捞 涝备扼 炼陛 局概窃 矫汲篮 唱悔瘤 臼澜 辟单 历放秦辑 宝满澜,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,"规档承绊 蝶舵窍绊 亮疽绢夸
傈枚开糠捞扼 矫郴 吝缴啊 啊扁 祈窍绊 亮疽绢夸",5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,包堡没 瘤沥 龋炮捞扼扁浚 矫汲捞 呈公 畴饶茄 蠢肠..官肺菊捞 瘤窍枚开捞扼 背烹篮 祈府,3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,啊拜措厚 亮澜,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,"措备开 4锅免备
格利父 嘎栏搁 困摹亮绊 承绊 酒戳钦聪促.",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,"弊成 彬阐窍绊 利寸茄 葛炮涝聪促
腹篮扒 扁措 救窍矫绰霸 ぞ",3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2017/12/30,捞繁 镑篮 贸澜涝聪促. 茄惫包堡傍荤绰 绢恫扁霖栏肺 甭胶抛捞龋炮肺 瘤沥窍绰瘤 狼缴胶反匙夸.,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,措备开档焊5盒芭府 祈府窃,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,措备开 官肺 糠...矫汲 柄昌...林牢厘 决没模例..,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,歹反绊 赣府墨遏 玫瘤涝聪促 促脚救啊夸,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,"喊肺匙夸?
荤柳苞呈公促福匙夸?
蝶瘤绊焊搁..粱厚轿淀",3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,弊历 龋炮.,3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,弥厩捞促,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,亮疽绢夸,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,规澜捞 傈囚 救 壩,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,せせ. 荤厘丛 亮栏技夸⒔⒔⒔,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,啊拜父怒 窃,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,没搬 窍瘤 臼澜,1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,荤柳苞 促福绊 呈公 坷贰等 矫汲,2,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2018/12/30,彬阐秦夸>_<,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2017/12/30,措备开 何辟 厚瘤聪胶 龋炮. 炼侥绝澜,3,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2017/12/30,承绊 彬阐茄 葛炮,4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2015/12/30,祈窍霸 肋磊绊 皑~!,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2019/12/30,"(Google 锅开 力傍) 0矫 15 盒版 眉农牢沁嚼聪促. Google Map俊绰 角妨 乐瘤 臼瘤父 技红 老饭红捞 辟贸俊 乐嚼聪促. 23矫 50 盒版 措备 惫力 傍亲俊辑 琶矫肺 20 盒 沥档俊 档馒沁嚼聪促. 8000 盔 沥档看嚼聪促.
0矫 ~ 9矫绰 橇繁飘啊 公牢邓聪促.
酒魔 侥荤绰 配胶飘 付啊赴 离 活篮 拌鄂 坷坊瘤 林胶 快蜡 目乔. 挥涝聪促. agoda 烹秦 陛夸老何磐 老夸老 2 冠 3 老俊辑 9800 浚捞菌嚼聪促.ˇ",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,True
甭胶抛捞春弊罚靛龋炮,2019/12/30,"(Google 锅开 力傍) 措备 瘤窍枚 免备 荤柳焊扁
唱公俊 啊妨柳 巩捞 坷弗率栏肺 埃促 
酒魔 侥荤绰 配胶飘, 拌鄂, 目乔, 概快 埃窜钦聪促
老雀侩前 力傍
规 厘侥篮 坷贰 傈 胶鸥老肺 概快 嘲篮 蠢肠
官蹿捞 哆芭况笼聪促
拳厘角 券版捞 规焊促 炒促
鸥岿篮 概快 开败况辑 坷阀悼救 畴二霸 函沁绊 颊丛甸俊霸档 力傍邓聪促.
厘痢篮 瘤窍枚 免备俊辑 瘤府利 困摹啊 亮促绰 巴涝聪促

(盔巩)
愚先颌粞躞息首羽钴妪玉
猝蟠瘳ˇ",2,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,True
甭胶抛捞春弊罚靛龋炮,2020/12/30,"The location is fantastic. Right by the subway, but two stops from all of the noise. It's in a little flower district with a couple of cute cafes. Loved it.",1,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,False
甭胶抛捞春弊罚靛龋炮,2020/12/30,"(Google 锅开 力傍) 措备 开苞 吩单 归拳痢 糠俊乐绢 背烹捞 祈府窍绊, 寸寸 橇扼捞靛 摹挪苞档 啊鳖快哥, 措 备开 3 锅 免备俊辑 档焊 1 盒捞 盲 吧府瘤 臼嚼聪促. 龋炮狼 林牢篮 概快 亮疽嚼聪促. 盔贰 11:00俊 规俊 甸绢啊辑, 8矫 30 盒俊 规俊 甸绢啊辑 眉农牢阑 扁促府绰 悼救 2 摸俊辑 酒魔 侥荤甫窍档废窍摆嚼聪促. 龋炮篮 柄昌沁瘤父 单胶农啪 龋炮苞绰 炼陛 促辅聪促. 酒魔 侥荤绰 公丰捞哥, 抗距矫 酒魔 侥荤甫ˇ",4,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,True
甭胶抛捞春弊罚靛龋炮,2016/12/30,(Google 锅开 力傍) 惑荤贸烦 焊捞绰 荤恩篮 概快 沥吝钦聪促. 2 摸俊绰 公丰 积荐 棺 目乔 赣脚苞 傈磊 饭牢瘤啊 付访登绢 乐嚼聪促. 规俊 累篮 家颇 傍埃捞 乐栏哥 摹距篮 焊面利牢 巴捞哥 扒碍 巩力啊 捌沥登绰 版快 流立 啊廉啊绰 巴捞 亮嚼聪促. 绊鞭 龋炮肺 积阿窍搁 角噶 胶反瘤父 老馆利牢 槛冠阑 积阿窍搁 亮阑 巴涝聪促! 厚令聪胶 葛胆篮 葛炮苞 鞍瘤父 狼缴胶矾款 胶其绢客 TV 规价惫篮 绝栏哥 郴何绰 权胶抛捞客 鞍栏哥ˇ,5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,True
甭胶抛捞春弊罚靛龋炮,2018/12/30,"(Google 锅开 力傍) 按角篮 柄昌窍绊 傍埃捞 农哥 酒魔 侥荤绰 埃窜窍绊 酒公繁 力茄档 绝嚼聪促. 奴

(盔巩)
Room clean and space big enough,breakfast simple and eat no limit. Great",5,2己鞭 龋炮,措备堡开矫 合备 磨己悼 磨己巢肺38辨 46 ,35.8760778,128.5978349,True
