address,category,date,is_foreigner,lat,lng,name,reviews,stars
대구 중구 달구벌대로450길,, 2017년 9월,0,128.6072232,35.8612413,김광석 길,김광석대구 1일 도시투어하면서 가본장소. 시내에 위치하고있어서 가기편했습니다. 학생들이 많네요. 김광석의노래들이 흘러나오는 박물관같은곳.,3.0
대구 중구 달구벌대로450길,, 2017년 6월,0,128.6072232,35.8612413,김광석 길,"추억을 떠올리기에 좋은 곳이다.김광석을 사랑하는 사람이라면 이곳에서 향수에 젖을 수 읺을 것이다. 그리고 스템프도 찍고, 벽화를 배경으로 사진을 찍으며 즐겁게 산책할 수 있는 곳이다.",4.0
대구 중구 달구벌대로450길,, 2017년 10월,0,128.6072232,35.8612413,김광석 길,밤거리도 좋았다.사람이 많았다. 그런데 술 취한 것들이 담배 피우며 다녀서 불쾌했다. 김광석은 술인가? 어린이를 위해서 절제하자.,5.0
대구 중구 달구벌대로450길,, 2017년 9월,0,128.6072232,35.8612413,김광석 길,가볍게 가기 좋은 곳입니다대구 당일치기 여행와서 가볼만 한 곳 찾다가 김광석 거리 있길래 다녀왔습니다.거리는 많이 크진 않지만 다양한 볼거리랑 거리 미술품들 있고 주변 먹거리들 많습니다. 시장하고도 붙어있어서 저녁은 시장에서 먹었어요~한번쯤 가볼만 합니다 ㅎ,4.0
대구 중구 달구벌대로450길,, 2017년 8월,0,128.6072232,35.8612413,김광석 길,"너무 기대하고 갔나 봅니다..엄청 유명한 길이길래, 김광석 거리에 대한 기대감을 높여서 간 탓인지.. 그냥 정말 짧은 길이에요. 관광객도 사실상 많이 없고, 예술을 감상할 기회도 너무 적은것 같아요.. 더 많이 활성화 되길 빕니다.",3.0
대구 달서구 화암로 342,, 2015년 6월,0,128.5204325,35.8011954,대구수목원,생태계공원예전 쓰래기 매립장이었던 곳이 수목원으로 바뀌었습니다. 다양한 종류의 식물과 꽃이 있으며 산책하기에 상당히 좋습니다. 물도 흐르는 곳이 있고 편의점 같은 곳도 있어서 쉬기에도 좋습니다. 대구에서 인위적으로 만든 곳치고 가볼만한곳 같습니다.,4.0
대구 달서구 화암로 342,, 2015년 5월,0,128.5204325,35.8011954,대구수목원,봄에 방문하면 좋아요봄에 꽃나들이 하러 가족이나 커플 단위로 나들이가기 좋아요 주위에 까페도 잇어서 간단히 마실삼아 나갓다 올 수도 잇어요,5.0
대구 달서구 화암로 342,, 2015년 10월,0,128.5204325,35.8011954,대구수목원,대구에서 가장 잘 가꾸어진 정원많은 종류의 나무들이 숲을 이루면서 조화롭게 어울려 있는 수목원~아름다운 꽃과 향기들~ 산책하면서 건강해지는 숲길을 걷고 있노라면 젊어지는 느낌과 행복감이 오르는 곳~한번 와보세요~공짜에요~,5.0
대구 달서구 화암로 342,, 2015년 3월,0,128.5204325,35.8011954,대구수목원,그냥 공원대구사람이라 이 장소에 견학으로 자주와서 그런지 그냥 그런 공원이라고 느껴져요 겨울은 비추에요... 1~2시간이면 다 둘러볼수있어요 입장료 없고 주차장있어요,2.0
대구 달서구 화암로 342,, 2015년 8월,0,128.5204325,35.8011954,대구수목원,데이트코스나 산책으로 좋은 공원대구수목원은 대구경북내에서 유명한 공원. 계절 하나 안빠지고 사계절이 다 좋은 데이트코스이다.,5.0
대구 달성군 다사읍 강정본길 57,, 2015년 4월,1,128.4683413,35.8385261,디아크,대구의 명소밤에 가면 아름다우나 낮에는 그늘막 텐트 없이 가기 어렵고 주변에 빌려서 탈것들이 풍부해 대구의 명소로 자리잡음.,4.0
대구 달성군 다사읍 강정본길 57,, 2015년 5월,1,128.4683413,35.8385261,디아크,"자전거 타기에 아주 좋아요.디아크 내부는 크게 볼거리는 없습니다. 다만 근처가 강가이고, 자전거 타기 좋은 도로가 있고, 다리를 차량통행금지로 자전거만 통행하도록 되어 있어서 아이들 자전거 타기 아주 좋아요.",5.0
대구 달성군 다사읍 강정본길 57,, 2015년 4월,1,128.4683413,35.8385261,디아크,한번쯤 나들이 하기 좋은 조용한곳조용한 곳을 좋아하는 저희 커플은 대구데이트 코스로 디아크를 찾았습니다. 평일이라 역시 조용하였고 인라인이나 자전거를 타는 몇몇분이 계시더라구요. 찾아가는 길은 그리 어렵지 않았어요.  디아크 안으로 들어가니 안내해주는 데스크에 직원분이 한분 계셨고... 그리 친절하시진 않더라구요 건물 크기에 비해 안에 전시되어있는 것들은 유용한 정보도 꾀 있었지만.. 공간활용을 적절하게 하시진 못하신거 같은 기분이 들엇어요..좀 더 볼거리를 더 제공을 한다면 찾는 사람들도 많아질것 같아요~  가족단위로 방문을,4.0
대구 달성군 다사읍 강정본길 57,, 2018년 9월,1,128.4683413,35.8385261,디아크,"강을 따라 가족 친화적 인 공원에서 흥미로운 건물 상황.방문하기 좋은 곳! 추석 때를 방문한이 곳은 가족, 10 대들, 관광객들로 비교적 바빴다. 나는 매우 아름다운 것에 따라 자전거 (또는 스쿠터 / 모터 바이크 물건 중의 1 대)를 고용하고, 강을 따라 타는 것을 매우 권한다!",4.0
대구 달성군 다사읍 강정본길 57,, 2018년 6월,1,128.4683413,35.8385261,디아크,특별하고 아름다운 건물우주 공간에서 우주선처럼 건물 그 자체가 마음에 듭니다. 늦은 오후에 방문하면 강 위에 아름다운 일몰을 볼 수 있고 건물을 조명하는 밤을 밝힐 수 있습니다. 건물 내부에는 실제로 전시실이 거의 없지만 전시실은 거의 없습니다.  호의 위치는 멀리 떨어져 있습니다. 가장 가까운 지하철역 인 대실 역 (Daesil Station)은 관광객들에게 무료 자전거를 제공합니다. 그러나 직원들은 우리가 가지고 있지 않은 자전거를 임대하기 위해 지역 전화 번호를 요구했습니다. 우리는 우리가 자전거를 얻을,4.0
대구 남구 앞산순환로 574-116,, 2015년 3월,0,128.5890545,35.8289965,앞산공원,시내에서 가까운 곳시내에서 가까운 위치에 케이블이 존재한다는 것이 생각보다 매력으로 다가올수 있는 곳입니다.,4.0
대구 남구 앞산순환로 574-116,, 2015년 9월,0,128.5890545,35.8289965,앞산공원,대구에서 제일 공기 맑은 곳등산보다는 산책에 가까운 곳이에요. 어릴때부터 자주가는 곳입니다. 지금은 산책로가 편리하게 잘 가꾸어져 있고 군데군데 운동시설과 쉼터가 있어 좋아요. 무엇보다 공기가 너무 맑아서 좋습니다. 해질녘 대구 전망보기 좋은 곳입니다. 내려오면 오랜 맛집들이 많으니 한끼하시고 가면 됩니다.,4.0
대구 남구 앞산순환로 574-116,, 2015년 11월,0,128.5890545,35.8289965,앞산공원,산책하기 좋은 공원대구의 가까운곳에 이렇게 좋은 공원이 있다는 것이 감사하다 가을의 단풍도 봄의 벚꽃도 무척 아름다운 곳 대중교통으로도 쉽게 찾을 수 있는 곳이니 대구에 오면 꼭 들려 보기를 추천한다,4.0
대구 남구 앞산순환로 574-116,, 2015년 10월,0,128.5890545,35.8289965,앞산공원,"대구의 건강을 책임지다...남구와 수성구에 걸쳐서 있는 앞산공원 여러군데의 등산로가 있으며, 가족들의 나들이 장소로 제일 많은 점수를 받고 있는 곳이다. 산이 낮아서 등산하기도 편하고, 정상에서는 대구시내가 한눈에 내려가 보인다. 걷기가 싫으면 케이블카도 준비되어 있으니 걱정 없다. 마친뒤 앞산이 자랑하는 대덕식당에서 선지국밥드시고 가시는것도 잊지 말기를~",5.0
대구 남구 앞산순환로 574-116,, 2015년 9월,0,128.5890545,35.8289965,앞산공원,"대구시내를 내려다볼수 있어요앞산 공원은 팔공산만큼 높지는 않지만 그만큼 접근하기 쉬워요. 등산 코스도 다양해서 무리하지 않고 등산할 수 있어요. 무엇보다 케이블카를 이용해서도 올라갈 수 있는데 다인승임에도 요금은 편도 7000원 왕복 9000으로 싼 편이 아니지만 일단 올라가면 대구 시내가 한 눈에 보여요. 케이블카타는 곳 근처에는 식당이 있어서 파전이나 막걸리를 먹을 수도 있구요. 트래킹, 구경 등 다양하게 즐길 수 있어요.",4.0
대구 달서구 두류공원로 200,, 2018년 12월,1,128.5634167,35.8540248,83 타워,관찰 및 데이트에 적합합니다.83 타워는 매우 높은 건물의 꼭대기 층에있는 보조 천문대와 달리 도시 경관을 관찰하기위한 세계의 많은 타워 중 하나입니다. 내가 아는 한 한국에는 두 개의 탑이 있습니다. 서울의 남산 타워와 대구의 83 타워입니다. 부산에는 용두산 타워가 있지만 높이와 크기가 같은지 잘 모르겠습니다. 83 타워에는 카페와 레스토랑이 있기 때문에 데이트에도 적합합니다.,3.0
대구 달서구 두류공원로 200,, 2019년 10월,1,128.5634167,35.8540248,83 타워,"탑이지만 약간 다릅니다타워를 방문하려면 버스 (시티 투어 버스 포함) 또는 지하철 (약간 더 걷기)을 이용할 수 있습니다. 버스에서 길을 건너 작은 테마파크까지 계단을 올라갑니다. 정보는 타워 기지로 이동하는 무료 셔틀 버스를 어디에서 얻을 수 있는지 알려줍니다. 탑은 80 년대로 4 ~ 5 성급 호텔처럼 보입니다. 요금을 지불하고 탑을 타거나 여러 레스토랑, 상점 및 아이스 스케이팅 링크 (플라스틱 북극곰이 완비 된)를 포함하여 관련 명소의 3 ~ 4 층을 탐험 할 수 있습니다. 무료 어트랙션의 최상층은 걸어",4.0
대구 달서구 두류공원로 200,, 2019년 9월,1,128.5634167,35.8540248,83 타워,다양한 음식 선택을 통한 전형적인 타워 경험이것은 도시의 개요를 얻는 좋은 방법입니다. 이 사이트의 가장 독특한 부분은 단지의 모든 레스토랑과 음식 옵션입니다.,3.0
대구 달서구 두류공원로 200,, 2019년 7월,1,128.5634167,35.8540248,83 타워,"좋은 장소83 타워의 탑은 대구 추천의 절경! ! ! 360도, 대구의 경치를 즐길 수 있습니다.",5.0
대구 달서구 두류공원로 200,, 2019년 7월,1,128.5634167,35.8540248,83 타워,"대구 101대구 83 타워는 대구로의 첫 여행의 하이라이트 중 하나였습니다. 그것이 내가 좋아하는 모든 것을 가지고 있기 때문에! 첫째로, 그것은 매우 멋진 트릭 아이 미술관을 가지고 있습니다! 나는 서울에서 한 번 가봤지만 대구에서 한 번 더 스릴이 있습니다! 둘째, 손바닥에 대구 전체를 볼 수있는 아름다운 전망대가 있습니다. <3 얼마나 멋지지만 마지막으로 Ashley (일명 뷔페 스타일의 레스토랑)가 있습니다. 그리고 나를 위해 음식은 모든 것입니다 <3 So 내 하루는 멋진 사진, 대구의 아름다운",5.0
대구 중구 남성로 51-1,, 2016년 5월,0,-1,-1,대구 약령시 한의약 박물관,"약령시 한의학 박물관조용한 박물관이다. 무료 족욕 같은ㅇ 건강 컨텐츠가 준비되어 있다. 한약재도 판매하는데, 가게에서 모르고 파는 것보단 좀 더 믿음직하게 설명해주고 팔고 있어서 간단하게 한방 진단을 받아볼 수도 있다.",3.0
대구 중구 남성로 51-1,, 2016년 8월,0,-1,-1,대구 약령시 한의약 박물관,조용하니 좋네요대구 야행 축제가 끼어있어 근대 골목을 낮에 얼른 다녀왔는데 여긴 생각보다 사람이 없었습니다. 깔끔하고 조용하네여 볼거리가 엄청 많거나 크진 않았습니다,4.0
대구 중구 남성로 51-1,, 2015년 8월,0,-1,-1,대구 약령시 한의약 박물관,"조용하고 좋아요시원하고 조용해서 관람시 쾌적한 느낌이 듭니다.  대구관광관련 정보도 받아 볼 수 있고, 박물관 주변에는 한약방이 많이 있습니다.  무료로 한방차를 시음해 볼 수 있고, 저렴하게 한약재를 구입할 수도 있습니다.",4.0
대구 중구 남성로 51-1,, 2016년 5월,0,-1,-1,대구 약령시 한의약 박물관,"Must go look무료로 족욕을 즐길 수 있고,  한국 전통 한복 체험이 가능하다.  한약재랑 사람 몸의 원리를 이해할 수 있으면 한국의 한약역사를 볼 수 있다",5.0
대구 중구 남성로 51-1,, 2016년 5월,0,-1,-1,대구 약령시 한의약 박물관,와보면 볼거리가 많아요이번 대구 약령시 축제에 우연히 방문했는데 9살 아들래미와 이것저것 체험할수 있어서 좋았습니다. 혈압체크도 할수 있고 한복도 입어볼수 있고 한약에 대해 더 많은것을 알수 있어서 좋았습니다.,4.0
대구,, 2016년 8월,0,128.601445,35.8714354,대구도시철도,"쇼핑과 휴식을 하나로~예전에는 쇼핑을 위한 공간이였던 곳을 요즘에는 여러 빌딩과 식당과 지하철을 연결하는 복합 매장으로 사용할수 있도록 되어 있어 쇼핑과 쉼터, 그리고, 식사까지 가능한 장소가 되었다~",5.0
대구,, 2016년 7월,0,128.601445,35.8714354,대구도시철도,사람이 너무 많아요복잡하고 정신없어요 ㅠ  다만 지하에 소소한 옷가게나 음식점이 좋고 더울때나 비올때 이동하기편리합니다,3.0
대구,, 2016년 4월,0,128.601445,35.8714354,대구도시철도,대구 중심가역반월당역과 함께 사람들이 많이 내리는 대구의 중심역이며 1호선입니다. 극장 및 대구백화점으로의 접근하기위한 최적이 장소인 역임.,3.0
대구,, 2016년 2월,0,128.601445,35.8714354,대구도시철도,대구의 중심 중앙로역!대구 지하철 1호선 중앙로역입니다~ ㅎㅎㅎ  나가는 출구가 많아 헷갈리긴 하지만 복작복작한 대구를 느끼기 좋은곳이기도 합니다~!,4.0
대구,, 2016년 1월,0,128.601445,35.8714354,대구도시철도,"지하철의 발달로 대구의 교통요충지로 변한곳과거에도 번화한 곳이었지만 지금은 지하철이 개통되면서 유동인구가 더 많이 늘어난 곳이다. 이곳에서 쉽게 외곽으로 나가는 지하철,버스 편등을 이용할수 있고 동성로 번화가가 바로옆이라 먹고 즐기고 이동하기 좋은 곳이다.",3.0
"대구 Dohak-dong,Dong-gu",, 2014년 10월,0,128.7138793,35.9892801,동화사,"팔공산의 동화사대구 도심에서 차량으로 40분쯤 걸리는 거리에 있는 동화사는 팔공산이라는 명산 안에 있는 유명한 절입니다. 팔공산은 갓바위,동화사,파계사 등 유명한 절이 많이 있습니다. 그 중에서 동화사는 규모도 최고로 크고, 대불상도 있어서 늘 관광객들로 붐비는 곳입니다. 점심시간 잘 맞춰서 가면 절 안에서 점심도 공짜로 먹을수 있구요. 목탁 소리도 들리고, 개울가에 흐르는 물소리도 들으면서",5.0
"대구 Dohak-dong,Dong-gu",,,0,128.7138793,35.9892801,동화사,"동화사대구의 명소 동화사 넘 좋아요 구경한번 오세요 강력 추천합니다...절 주변에는 물,목닥소리,울창한 나무숲... 휴가지로써 더할나위 없습니다....",5.0
"대구 Dohak-dong,Dong-gu",,,0,128.7138793,35.9892801,동화사,"평화롭고 조용해요이 절은 언덕위에 있고 시티 투어버스로 쉽게 올 수 있습니다. 평화롭고 경건한 휴식처 입니다. 차분함 속에서 정신과 소통을 느낄수도 있을 것입니다. 절 안과 근처를 둘러싼 소나무가 이곳을 더욱 멋지게 만들어 줍니다. 언덕 꼭대기로 로프를 타고 올라 갈 수 있고, 꼭대기에서는 정말 멋진 전경을 감상할 수 있습니다. 정말 가볼만한 장소이고 자연에 둘러쌓여 편안함을 느끼실 수 있습니다. 한국의 옛 건축양식으로 지어진 이 절은 정말 아름답습니다. 새로 지어진 부처상도 뛰어납니다. 절 안쪽에 작은 시내가",5.0
"대구 Dohak-dong,Dong-gu",,,0,128.7138793,35.9892801,동화사,도시를 벗어난 즐거운 여행우선 택시 타지 마세요. 도시에서 25달러 나옵니다. 빨간 버스를 타시면 1.7달러(1800원)입니다.   절이 멋집니다. 부처상은 말할 것도 없고요. 지은 지 21년 뿐이 안되었지만 바로 옆에서 이런 멋진 절을 볼 수 있어서 좋았습니다.  아주 조용하고 한걸음 물러나보면 삶이란 이런것이죠. 산에서 약수물을 먹어 보세요. 아주 시원하고 상쾌합니다.,5.0
"대구 Dohak-dong,Dong-gu",, 2011년 9월,0,128.7138793,35.9892801,동화사,"더위를 피하기엔...매년 여름 뿐만 아니라,,1년 4계절을 두루두루 찾아가는 곳이 팔공산 동화사 이다. 비단 동화사 뿐만아니라,,팔공산 골짜리골짜기에 자라히고 있는 물과 나무로 이뤄진 그늘은 여름 피서지로 최적...겨울엔 케블카를 타고,,정상으로 올라갈 수도 있기에 4계절 관계없이 가족들과 함께 즐길 수 있는 곳이다. 또한 갓바위도 추천...",5.0
대구 중구 달구벌대로450길,, 2017년 5월,0,128.6072232,35.8612413,김광석 길,김광석거리시장옆에 위치해 있고 거리가 길지는 않으나 김광석 노래와 모습으로 벽화가 그려져있습니다. 아기자기한 카페들과 길거리 공연하는 분들이 있어 들러보기 좋은곳,4.0
대구 중구 달구벌대로450길,, 2017년 8월,0,128.6072232,35.8612413,김광석 길,맛집길이 그리 길진 않아요. 짧다고 표현하는게 더.. 나을듯한. 하지만 노래가 노래인지라 분위기가 좋구요. 해질녘에 걸으면 굿이에용 길가에 맛집이 많아서 좋아요. 안쪽으로 들어가면 카페랑 맛집 많이 있던데요^^,4.0
대구 달성군 다사읍 강정본길 57,, 2017년 6월,1,128.4683413,35.8385261,디아크,"이상한 건물에 있는 경치 좋은다음 호는 물넘이둑, 자전거 빌릴 수 있고, 또는 전기 스쿠터 segways, 또는 걸어서 가. 제가 갔을 때에는 아직 닫혀 있지만 건물 이 좋은 조회 수",4.0
대구 달성군 다사읍 강정본길 57,, 2017년 4월,1,128.4683413,35.8385261,디아크,"하지 않는 부동 호, 강 바로 옆의호 서쪽 외곽에 있는 대구현대. 세가지 이야기 의 공예품을 전시 및 실무 경험을 할 수 있는 건물의 1층과 원형 극장 의 특성상 물 위의 두 이야기 의 강조. 있는 좋은 전망대와 카페 파스쿠찌 바라보는 공간. 그랜드 파노라마의 전망과 함께 강 다리, 한 것도 없지만. 사랑스러운 곳이어서, 실행, 세그웨이 스쿠터를 빌릴 수 있는 오픈 된 공간이나 근처에. 수많은 스쿠터 세그웨이 렌탈 / 저렴한 지역. 또한 점심 중 하나의 영구 우산을 함께 즐길 수 있는 남경. 여름 야외 전시 같은 분수 공연.",4.0
대구 달성군 다사읍 강정본길 57,, 2016년 9월,1,128.4683413,35.8385261,디아크,"세그웨이 여행하기 좋은 장소호는 자체도 특별한 보고, 길도 좋지만 강을 탐험하는 it 세그웨이. 세그웨이 정말 쉽게 빌릴 수 있는. 사이에 대여점이 많 길 호. 또한 정말 저렴한, 시간당 최대 10k wons. 정말 보고 싶으시다면 주변 환경 및 다른 외곽에 있는 제일 좋은 방법은 대구 입니다. ",4.0
대구 달성군 다사읍 강정본길 57,, 2016년 6월,1,128.4683413,35.8385261,디아크,독특한 구조의 원격 위치찾는 사람을 경험할 수 있는 열차를 타고 간단하게 만들 대상 호 보람 있는 여행 서울에서 하루. 이 호텔은 지하철 역에서 약 2 동대구점 종료. 메모리에서 내리는 대실 입니다. 사용할 수 있는 리뷰들을 찾을 수 없었기 때문에 자전거는 말할 것도 없이 택시를 타고. ,5.0
대구 달성군 다사읍 강정본길 57,, 2016년 7월,1,128.4683413,35.8385261,디아크,계획의 전송흥미로운 사이트를 방문할 계획이지만 교통이 약간 외곽. 따라서 주위에 있고 다른 후기 이 하기에 제안할 생각. 갈 때는 지하철 역에서 택시를 타고 가지 (대실 - 그린 라인) 옵션을 사용할 수 있. 5000원 정도의 비용이 듭니다. 우리는 택시를 기다리기 에 좋아 보이지 않아 하는 모든 택시 요금. ,3.0
대구 중구 달구벌대로450길,, 2017년 7월,0,128.6072232,35.8612413,김광석 길,"요즘은 모르겠다.돈 없는 예술가들이 모여 살던 골목을 관광지로 활성화 시킨다고 김광석 거리로 지정하였으나 돈 없는 예술가들은 쫒겨나다 싶이 했다고 들었다. 그걸로 시위도 했다고 하는데 계약 관계에 얽혀 있는 건물주들에게 먹힐리가? 땅값 오른다는데 누가 계발을 마다 하겠는가? 벽화 말고는 솔직히 볼 것도 없다, 벽화도 굳이 찾아가 봐야 할 정도의 예술성이 있는 것도 아니다. 요즘은 카페가 많이 들어섰다고 하던데 건물주만 좋은거지 머. 시간이 남아 돌때에 사진 한방 남기고 싶다면 가 보는 것도 나쁘지 않으리라.",3.0
대구 중구 달구벌대로450길,, 2017년 6월,0,128.6072232,35.8612413,김광석 길,한 번은 가볼만한...아기와 와이프와 함께 갔었는데 뭔가 대단한게 있는건 아니고 김광석을 추억하기에 좋은 정도인것 같음.,4.0
대구 중구 남성로 51-1,, 2015년 6월,0,-1,-1,대구 약령시 한의약 박물관,"아이들 체험학습으로 좋은곳학생들을 데리고 가서 체험활동하고 왔습니다.  무료로 약재 음료들을 시음도 하고, 약재 족탕 체험도 했습니다.  동성로와 가까운 거리에 위치하고 있어서 이전 혹은 이후 프로그램 동선 짜기에도 좋습니다.  ",3.0
대구 중구 남성로 51-1,, 2016년 2월,0,-1,-1,대구 약령시 한의약 박물관,이색데이트~!박물관에 가시면 약령시가 왜생겼는지 또 한의학의 근거는 어디서왔는지 확인하실수 있습니다~ ^-^ 마사지 실(유료)도 있고 1층에 전통찻집도 있습니다~,4.0
대구 중구 남성로 51-1,, 2015년 12월,0,-1,-1,대구 약령시 한의약 박물관,가볼만 한 박물관아시다시피 대구는 할게 없다 갈곳도 없다 매번 동성로에 가서 뻔한일 하는데 질린다면 근데골목 투어와 그 마무리로 약령시의 한의학박물관을 추천한다. 생각보다 볼거리도 많고 체험할것도 많다,4.0
대구 중구 남성로 51-1,, 2015년 4월,0,-1,-1,대구 약령시 한의약 박물관,"좋아요한약재와 사용에 대해서 알 수 있는 곳입니다. 입장료도 무료고 다양한 한약으로 쓰이는 동식물들의 생김새, 약효 등에 대해서 알 수 있어요. 안쪽에 한약과 관련된 상품을 팔고 시음할 수 있는 곳도 있습니다. 게임 등을 통해서 재미있게 익힐 수 있는 코너도 있어요. ",4.0
대구 중구 남성로 51-1,, 2015년 9월,0,-1,-1,대구 약령시 한의약 박물관,"한의학에 대한 궁금증이 풀어지는곳대구 근대화 골목 2코스에 접하는 한의학 박물관. 2층부터 구경하고 1층으로 내려오는 구조로 되어 있으며, 약초와 한의학에 대한 지식과 경험을 할 수 있으며, 한의학에서 애기하는 체질과 모형으로 잘 구비된 도구들을 보면서 한의학에 대한 기초를 잘 배울 수있다. 무료이며,대구근대화 거리를 것다보면 만난다는 1석 2조의 볼거리~",5.0
대구 달서구 화암로 342,, 2015년 3월,0,128.5204325,35.8011954,대구수목원,주말 여행사람들이 너무 많아 주말에 이용하기 힘들었지만 시내에서 외지에 나간 듯한 느낌을 받을수 있는 곳이었습니다.,5.0
대구 달서구 화암로 342,, 2015년 11월,0,128.5204325,35.8011954,대구수목원,사계절 내 방문 가능한 산책로봄엔 꽃을 보기위해 여름엔 더위를 피하기 위해 가을엔 맑은 하늘과 단풍을 보기 위해 겨울엔 시설 내 식물들을 보기 위해 쉽게 가볼 수 있는 수목원. 별 다른 입장료는 없으며 주말에 사람이 몰려 주차에 어려움이 있는 것은 단점. 가족단위 방문이 많고 산책로를 따라 걸어보면 도심 내에서도 상쾌한 기분 전환이 가능해 좋은 듯,4.0
대구 달서구 화암로 342,, 2015년 9월,0,128.5204325,35.8011954,대구수목원,공기맑고 다양한 수목과 화초가 있어 가족 나들이좋은곳옛날 쓰래기 매립지부지에 지은 대구 수목원은 대구 외곽에 위치해서 공기가 참 맑습니다. 다양한 꽃들과 나무가 있어서 어느 계절에 가더라도 볼거리가 풍성합니다. 가족 나들이 하기에 드넓은 잔디밭도 있고 그늘도 많아서 가족 모임하기에도 좋아요.,4.0
대구 달서구 화암로 342,, 2015년 11월,0,128.5204325,35.8011954,대구수목원,산책하기 좋은 코스대구 수목원은 조금 외곽에 위치 해 있지만 지하철 1호선을 이용해 쉽게 갈 수가 있다 산책코스가 아주 잘  되어 있어 노인이나 어린이가 산책을 즐기기에 무리가 없으며 가을에는 국화축제가 열린다 대구를 온다면 한번쯤 들러도 좋은 곳이다,4.0
대구 달서구 화암로 342,, 2015년 10월,0,128.5204325,35.8011954,대구수목원,소근소근 이야기 하며 워킹하기 좋아요집이 걸어서 10분 거리라 심심하면 한번씩 가곤 합니다. 나즈막히 오르막이어서 힘도 들지 않으며 와이프랑 이야기 하며 걷기 좋습니다. 계절별로 느낌이 다르며 특히 가을 국화 축제때가 가장 좋습니다. 다만 봄 가을 성수기때 주차장이 협소하여 바로 앞에는 주차하기가 힘듭니다. 조금 옆에 2주차장도 생겼더라구요.. 입구까지 걸어서 5분 정도입니다.,5.0
대구 중구 큰장로26길 45,, 2016년 4월,0,128.580781,35.8688986,서문 시장,이쁜그릇들이 많습니다얼마전에 정말 안타까운 화재소식을 들었는데 빨리복구가되었으면좋겠습니다  없는것이 없을정도로 시장이 규모가 꽤 큽니다 그릇을 사러 방문을했는데 저렴하고 시중에 잘 볼수없는 스텐컵을사서 기분이 좋았습니다  여러상가가 많으니 발품파시면서 여러군데 돌아다니면서 가격비교 꼭 하시길 바랍니나,4.0
대구 중구 큰장로26길 45,, 2017년 3월,0,128.580781,35.8688986,서문 시장,대구의 대표적인 시장이었고 정말이지 맛도 있었던 시장입니다~~대구의 진정한 정이랑 사람들을 제대로 보고 느끼고 간식거리가 많아서 정말이지 볼게 많은 시장이었습니다~~~,4.0
대구 중구 큰장로26길 45,, 2017년 3월,0,128.580781,35.8688986,서문 시장,"야시장 재개장작년 화재이후 3달여간의 보수 끝에 재개장, 다양한 종류의 길거리 음식들이 있으며, 대게 친절하며 맛도 좋았다, 줄이 길더라도, 크게 걱정하지 말고 대기하더라도 금새 먹을 수 있다",4.0
대구 중구 큰장로26길 45,, 2016년 11월,0,128.580781,35.8688986,서문 시장,야시장ㅋㅋ 야시장 생겼다길래 다녀왔어요 구경도 하고 저렴한 먹거리도 많고 나름 즐거운 하루 보냈네요,5.0
대구 중구 큰장로26길 45,, 2016년 11월,0,128.580781,35.8688986,서문 시장,"자가용 방문만 아니라면 아주 좋은 곳입니다도시철도 개통 전엔 그야말로 교통 지옥이었습니다. 그게 도시철도 개통 후부터 매우 좋아졌죠.  브랜드를 따지지 않으신다면 대형마트에 가실 필요 없이 대한민국 법률이 유통을 허용하는 거의 모든 생필품을 사실 수 있습니다.  저는 이불, 식기, 임부복, 아기 첫 돌 한복 등등을 샀네요.  아...컴퓨터나 IT제품, 자동차같은 큰 물건은 말고요.  어제 큰 불이 나서 당분간 4지구 방문은 어렵겠지만, 시간이 걸리더라도 다시 회복될 겁니다.  카드 결제도 잘 됩니다 :) 실외공간도 어느 정도 정비되어",4.0
대구 남구 앞산순환로 574-116,, 2015년 5월,0,128.5890545,35.8289965,앞산공원,"확트이는곳대구시내가 확보이는 곳/ 팔공산은 약간 외곽이라면 앞산은 가까운곳, 쉽게 갈수있는곳에 있어요. 근처 카페거리도 있어 저녁에 좋아요",5.0
대구 남구 앞산순환로 574-116,, 2015년 6월,0,128.5890545,35.8289965,앞산공원,전망이좋은 정상케이블카를타고서 정상에올가서 보았는데 대구시내가 보이는모습이 가슴이 정말 후련하고 뻥뚤린 느낌이었음.  가슴이 답답하고 스트레스받는일있을대 한번씩 가보고는 하는데 비파산 전망대에 올라가서 보는 그 상쾌함은 이루말할수가없이 좋았음.,5.0
대구 남구 앞산순환로 574-116,, 2014년 11월,0,128.5890545,35.8289965,앞산공원,기대했던 것 보다 상당히 좋은 공원대구의 전경이 한 눈에 보이는 좋은 공원입니다. 높은 곳에 올라가 탁트인 전망을 보고있으면 모든 근심과 걱정이 다 달아난답니다.,3.0
대구 남구 앞산순환로 574-116,, 2015년 9월,0,128.5890545,35.8289965,앞산공원,"야경이좋은 산생각보다 등산하러 찾는사람이 많아요 뷰도 좋고, 올라가는 산책로가 힘들긴하지만 풍경도 좋은편이고 팔공산보다  많이들 찾으시더라구요 야경이좋아요",5.0
대구 남구 앞산순환로 574-116,, 2015년 4월,0,128.5890545,35.8289965,앞산공원,요즘 많이 가는 공원이에요젊은 이들에게도 인기있는 명소입니다.  전망이 참 좋고  또 근처에 맛집과 예쁜 가게들이 많아서 관광하기 참 좋아요.,4.0
