names,reviews,stars,category,date,address,lat,lng
스파밸리,재밋다 유ㅠ유유유유유유유유,5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋았어요..비온뒤가서 맑고 시원하게 놀다왔어요~,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,우리딸 재미있게 놀다왔습니다,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,그전부터 이번엔 비가 와도 가자 해서 주말 방문 다행히 장마가 주춤하여 날씨가 좋네요 잘 놀다가 갑니다.,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,일요일인데도 사람 많이 없고 6살 놀기좋은 곳이 많아 좋았어요,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,날씨도좋고 잘 놀다 왔어요,4,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,놀이기구 중간 휴식시간이 너무 자주있어요,3,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,오랜만에 방문했는데 날씨가 좋아서 사람이 진짜 많앗지만 나름 알차게 놀앗습니다 참고로 다른워터파크에서는 워터마스크를 무료로 나눠주는것 같던데 스파밸리는 2천원이나 받아서 좀 비쌋어요,4,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,마스크를 공짜로 줘도 시원찮을판에 한달전보다 천원 더올려 이천원 받는게 황당하네요,0.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"사람 넘나 많아요, , ,",3.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,대구 인근에서 부담없이 잘놀다왔네요,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무재밌고좋어요 또와야징,4.5,워터파크,2020.08.09,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,비가 조금씩 왔지만 재미있게 놀다왔습니다 단 아쉬운건 적은인력에 놀이기구를 타고싶을때 못탄게 아쉬웠어요ㅠ,4,워터파크,2020.08.08,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,참 재밌게 놀다가 갑니다,5,워터파크,2020.08.08,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,비가 와서 아쉽지만 좋아요,4,워터파크,2020.08.08,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,비가 많이 왔어도 대부분 이용가능하네요. 슬라이드가 시간제약이 많아 아쉬웠어요.,5,워터파크,2020.08.07,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"비가 많이 오는 날임에도 직원들께서 안전을 위한 노력과 수고를 해주신 덕분에 좋은 추억 많이 만들고 잘 놀다가 갑니다~~!! 감사합니 다 ^^ 워터파크 안에 츄러스, 꼬지 등등 매점들이 잘 갖춰져 있어서 물놀이 하면서 배고픔도 틈틈이 채워줄 수가 있었고, 비가 와서 젖은 채로 다니려니 몸이 추웠는데 노천탕이 마련되어 있어서 몸도 녹일 수 있고 좋았습니다~!! 혹시나 스파밸리 가실때 수건은 대여...",5,워터파크,2020.08.07,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람도 많이 없어서 잼나게 놀았네요,4,워터파크,2020.08.07,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"잘놀고 마지막에 화가 나서 올립니다 ?? 1. 수영장 손님 중 영유아도 분명히 있는데 애들도 샤워기에 서서 씻어야 합니다 덕분에 애들 우는 소리가 끊이지 않네요 개인용품 지참은 어느정도 이해하지만 이건 좀 아니지 않나요 2. 탈수기 왜 없죠? 코로나 운운 하시면 다 른 곳은 어떻게 다 있나요? 올해 롯데리조트, 벨버디어, 경주힐튼이용했는데 이런적은 없어서 당황 어이없음요 대구 시민이라 ...",0.5,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,즐거웠어요,4,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람들이 별로 없어서 잘 즐기다 왔어요 6시까지 모든걸 마무리해야되서 시간적 촉박감이 많아서 아쉬웠네요,4,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,조용하고 좋았어요 방역수칙도 잘 지켜지고 있는거 같아 안심하고 재밌게 놀았습니다,5,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람도 많이 없고 가드분들이 안전하게 상주해 계셔서 좋았어요 직원분들이 친절해서 좋았습니다.,4,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,비는왔지만 잼밌었어양,5,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,직원분들도 친절하고 대체로 다 만족스러웠어요:),4.5,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,시설도 깨끗하고 재밌었아용,5,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"비온거치곤 사람이 꽤있었음 찜질, 4층이용 등등 이용 못하는것에 대한 금액적으로 할인더했으면 하는 아쉬움이 남음 그것빼곤 나름 잘놀았음",4,워터파크,2020.08.06,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무 비싸요,0.5,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,굿,5,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,솔직히 재밌다 시설좋고 만족한다 근데 이따위로 장난질을쳐? 굿바이썸머 쿠폰이 17일부터라고해서 결제했더니 갑자기 18일부터라고 변경되었다고? 17일이 임시 공휴일되니 돈몇푼 더처벌라고..진짜 더럽다,0.5,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"월요일 방문 수요일 방문 평일이라 손님은 적은 편입니다 네이버 예매하신분은 문인발권기 이용하시고바로 신발장 쪽으로 가시면 됩 니다(안내가없음) 직원분들 친절도는 매우 좋습니다 운이 좋게 쨍쨍한 해를 피해 쾌적하게 이용합니다 실내시설및 찜질방, 목욕탕일부 시설 이용불가는 코로나 영향이니 어쩔수 없네요",4,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋았습니다. 엄청,5,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,금일 평일인데요 아이들이 방학을 해서 그런지 사람들이 많았구요 코로나때문에 실내 시설이나 샤워장 이용에 제한이 있네요 아이들이 재미있어 하니 만족합니다 코로나때문에 샤워장 수건없으니 챙겨가시거나 대여하세요,3.5,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,조금 깨끗 했으면 하는 아쉬움이 남아요~ 바닥에 미끄러워서 맨발이신분들 여럿 넘어지는거 보고 바닥을 손으로 밀어보니 미끌 미끌 하고 물에도 부유물들이 많고 바닥재질이 떨어진곳도 있고... 잘놀다가 가긴 합니다,3,워터파크,2020.08.05,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,요즘 코로나 때문에 갈까말까 망설였는데 아이들이 물놀이 가자고 졸라서 큰맘먹고 갔는데 수용인원을 80% 줄여서 그런지 예전엔 야 외 워터파크에서 30분 넘게 줄서서 타던걸 5분에서 10분안에 탈수 있어서 큰아들이 넘 좋아했네요 밥 먹을때도 많이 안기다려서 좋았 어요. 코로나로 인해 다 힘들긴 마찬가지지만 놀때는 사람이 많이 없어서 그런지 북적 거리지도 않고 넘 편하게 즐기다 왔네요. ...,5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,마스크를 잘끼더럭 지도하네요. 코로나 예방차원으로 보이고 나쁘지 않네요,4.5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아이들과 재미나게 놀다갑니다 ㅎㅎ,4,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,재미있게놀았습니다^_^!!,4,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,가족들 물놀이하기엔 최고~~,5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,늘 붐비네요 마스크 ㅋㅋ 수영,2.5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,적당히 사람들 있어서 재미있게 놀다왔어요~ 아이들이 좋아합니다.,5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아이들이 너무 재밌어 했어요,4,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,만족합니다..,3.5,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람 많지 않아서 잘 놀았어요,4,워터파크,2020.08.04,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무 재밌었어요! 부모님이 좋아하세요:),5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"5살, 3살 남자아이와 함께 놀기에도 좋은 시설~ 실내외별로 수심과 놀이기구 등이 차등화되어있어서 안팎으로 돌아다니며 즐겁게 놀 수 있었던 곳~ 아이들이 쪼금 더 크면 더 신나게 놀 수 있겠지만 요만한 아이들도 나름 신나게 물놀이를 즐길 수 있는 곳이라고 생각합 니다. 추천합니다~",5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나때문에 불안해 하면서 갔는데 평일이라그런지 사람도 별로 없고 좋았어요 특히 직원분들 친절하시고 구석구석 수시로 청소 해주시니 깨끗했어요,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,애들이 넘 신나게 놀아서 집에 안가려고하네염~,4.5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나 터지고 처음갔는데 ... 불안불안한 맘으로 갔지만 겨울때보다 여름이 휠씬 잼나고 좋으네요~~,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,만족합니다.,4,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,극성수기에 방학중임을 감안한다면 생각보다 복잡하지 않게 잘 놀수 있었어요 코로나때문에 공동으로 사용하는 짤순이가 없다는게 아쉬웠어요,4.5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아이들과 재미있게 놀다가요~,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,애들이너무좋아하네요,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,싼가격에 잘 이용하고 갑니다. 오전에 사람들 없어쾌적하게 놀다갑니다,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,스파도 문닫앗고 찜질방도 안되고 여러가지 코로나로 제한되는것이 많은데 가격은 그대로??,1,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,가깝고 괜츈,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이 많이 없어 좋았습니다 하지만 놀이기구를 시간별로 운행하는 점은 좀 아쉬웠습니다,4,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나 예방을 위해 여러제약이 있지만 친절하고 놀다 가기 좋아요 썬배드 간격도 조금 멀리해두고 신경 많이 쓴듯 하네요,4,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,대구 근교 물놀이장이라 좋구요 코로나 때문인지 사람들이 그렇게 많지 않아서 괜찮았네요,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잘놀았어요ㅡ실내는 냄새가 너무났어요ㅠ,4,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,만족합니다.~~~~~~~~~~~~,5,워터파크,2020.08.03,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아이들이 좋아해서 가는 곳 입니다. 안에서 파는 음식 매뉴가 좀 질리긴 하네요. 좀 더 다양했음 해요,4,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,애들이 너무 좋아하네요,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,애기들이랑 놀기에는 스파밸리가 최고입니다 멀리갈필요 없음,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잘 놀다 왔어요.,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무 재미 있게 놀고 왔어요 ???? 2학년 딸아이는 밥 먹는 시간도 아깝다고. 종일 뛰어다니며 놀았어요 ㅎㅎ 안전요원님들 모두 친절 하시고. 저학년 아이들이 놀기는 정말 딱인듯했어요 ^^ 시즌권을 사야하나 고민입니다 ㅎ,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"코로나 때문에 고민하다갔어요.휴가철인데도 사람이 많이 없었어요, 어른들은 거의 마스크하고 있더라구요.애들은 논다고 못하고.그래도 마스크 하는게 더 안심되요.다 오픈하지는 않고 운영안하는 곳도 있는데,..그래도 애는 신나서 또 오자더라구요,",4,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요 사람도적당하고 ㅎㅎ,5,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,골드시즌 주말이였음에도 사람 적당히 있어서 좋았는데 야외풀들이 숲이랑 인접한탓에 부유들이 있었던 점은 아쉽네요,4,워터파크,2020.08.02,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,최고,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,저렴한가격에 구매해서 잘 놀다왔습니다,5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요 아이들이 놀기에도 적당하고 잘놀다갑니다,3.5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아이들과 놀기 좋았습니다. 마감시간이 오후6시인데... 샤워장도 오후6시에 마감된다기에 허겁지겁 올라갔어요..^^ 애버랜드는 못가니깐.... 작지만 알찬 스파밸리에서 잘놀았습니다,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,25개월 아기와 함께갔습니다. 수심이 깊지 않아 가족 단위로 놀기에 좋은 분위기였습니다. 무더운 여름 즐기기 좋은 수온이었어요.,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,간만에 애들이랑 넘 재밌게 잘 놀다왔어요,5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잼나게 잘 놀았습니다 슬라이드 타다 수영복 다 찢어짐 새수영복 처음 입었는데 ㅠ.ㅠ 얇은 바지형 수영복 입고 슬라이드 타지 마세요,3,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나 때문인지 사람이 많이 붐비지 않아 좋았습니다. 오후6시 온천장 마감인데 시간이 좀 부족했습니다.,3.5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,직원분들도 친절하고 놀이기구도 재미있고 잘놀다 갑니다 다만 정부시책으로 샤워장 타올이 없는게 아쉽네요 !,5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람은 생각보다 많지않아서 안전하게 잘 놀 수 있었다. 하지만 6시까지 물놀이장 이용가능해서 20분 정도 남기고 사우나장에 갔는데 아줌마가 목욕탕 6시까지라고 해서 좀 어이가 없었음. 그럼 6시까지 논 사람들은 샤워 못함?? 그리고 어디서 금액충전을 하는지 선베드는 어디서 빌리는지 등등 친절하게 손님을 배려하는 점이 사뭇 아쉬웠음.,2.5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람 적당히 있어서 잘 놀았는데 샴프 린스 바디제품이 없어서 불편했어요..면봉도없고ㅡㅡ!!!,3,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나로 인해서 인지 시간별로 코스를 이용할 수 있어 조금 아쉬웠습니다,4.5,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,즐겁게 잘놀다 왔습니다,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요 사람수도 적당하고ㅎ,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,마스크를 써야해서 불편하지만 나름 괜찬습니다,4,워터파크,2020.08.01,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,신나게 놀았어요~,5,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,마스크 현금만받음 우짤려나???^^,5,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,매년 여름마다 갑니더 잘이용 합니더 항상 가서 떡볶이 오뎅 뿌링클치킨 조집니더 생맥까지 조지면 끝내줍니더,5,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이없어좋았어요 근데 청소에 더신경써야될듯...,4,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,물이 차갑지않아 놀기좋았어요,4,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,백만년만에 방문한 스파밸리 대만족이었습니다. 좀만 더 깨끗하면 더욱 만족할듯해요,5,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,실내물이 뿌옇네요...,2,워터파크,2020.07.31,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,평일에 갔는데 조용하게 놀다가 왔어요,5,워터파크,2020.07.30,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,생각보다 사람많이없어서 재밌게 놀다왔습니다,4,워터파크,2020.07.30,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,놀이기구 무서운거 못타시는분 가시면 전부 다 타고 오실수있어요! 물도 깨끗하고 재밌었습니다.,5,워터파크,2020.07.29,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,굿ㅋㅋ,5,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잘 놀다가 왔어요~ 아이들이 엄청 좋아하네요,5,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,처음 가봤지만 다른워터파크에 비해 쫌 많이 작다는 느낌이 들었어요.. 시국도 시국인지라 사람도 별로 없고 다 마스크 쓰고 물놀이 했어요 그냥 집 근처라 할거 없을때 갈만하겠어요.!,4,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,네이버에서 입장권사면 싸게 살 수 있음 시설좋아요 다만 주차장이 타워형이라 좁고 차가 한꺼번에 몰릴때에는 주차와 출차가 불편해용ㅜㅜ,4.5,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,구매하고 당일사용 가능해서 좋네요,5,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,코로나여파로 사람이 많지않았어요 일요일인데 말이죠~놀이기구가 시간대별로 돌아가면서 운영했어요 뭐 사람많지않아서 많이 기다 리진않아서 잘놀다가 왔습니다.,4.5,워터파크,2020.07.26,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,직원분들이 친절하고 어트랙션 해주시는분들이 열심히 해주셔서 감사했습니다,5,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람도 없고 기대보다 훨 재밌었어요,5,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이없어서좋아요ㅎㅎ안전요원들도 착해요,5,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이 없어서 좋았어요~~,4,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이 적고 비가와서 잘놀다왔어요 아쉬운게 생각보다 놀이기구가 적었어요 노천탕이 정말 좋았구요 벌레도 많이 안떠다녀다녀서 좋았어요 대체적으로 만족! 잼게놀다왔어용,4,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무재밋게놀앗어요,5,워터파크,2020.07.25,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,너무 좋았어요~시설이 예전보다 많이 좋아졌어요~^^,5,워터파크,2020.07.22,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잘이용하였습니다,5,워터파크,2020.07.21,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,아주 만족스러워요.,5,워터파크,2020.07.21,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,매우 만족했어요,4.5,워터파크,2020.07.21,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이 많이 없어서 좋았습니다. 직원들도 친절했어요~,5,워터파크,2020.07.21,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,마스크 쓰고 거리두기를 통해 안전하게 잘 놀고 왔습니다,5,워터파크,2020.07.21,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요 많이 번창하세요,4,워터파크,2020.07.20,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,좋아요,4,워터파크,2020.07.20,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,온천쪽 관리가 미흡,4,워터파크,2020.07.20,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람들은 별로없어가지고 좋아는데 수질관리가 안되서 .....별로,3,워터파크,2020.07.19,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,노천탕은 너무 뜨겁고 다른물은 너무 차갑고 그보다도 벌레시체탕이라서 놀지를 못함,3,워터파크,2020.07.19,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람은 많이 없었어요. 아직 추웠지만 놀이기구도 몇번씩 여유있게 타고 재밌게 보냈어요~식당음식 참 맛있어요ㅋ,3.5,워터파크,2020.07.19,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,재밌었어요~~ ^^ 노천탄도 종류가 많고 물이 따뜻하더라구여 아이들이 즐겁게노능모습 잘보고갑니다!,5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,가격대비 최강,5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,4층 막혀서 아쉬워요. 주말인데 추워서인지 사람 별로 없어서 줄 안서고 마음껏 탔어요. 물에서 락스냄새가 나는데 락스물에 코로나 바이러스는 죽겠죠... 식당에 돌솥밥이랑 돈가스 맛있어요,4.5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,"사람이 적당해서 좋았어요~탕목욕 못한건 아쉽지만 시기가 시기이니만큼 조심하는게 맞겠죠?! 개인 수건, 비누 꼭 챙겨가시구요, 마스크, 모자 필수입니다~!",5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람많지않고 괜찮았어요 야외물놀이가 물이조금차가워서 ..따뜻햇음더좋앗을듯요,4,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,시설 종류는 많이 없지만 다 재미있었구요. 시설 내 매점이 가격이 비싸네요. 수건은 인당 두 장 이상씩 챙기셔야 하구요. 직원의 친절 교육이 많이 아쉽습니다.,3.5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,떡볶이 순대 좋아하는 애들 ㅎ 양도 푸짐 하고 너무 맛있어요 !! 든든하게 먹고 물놀이했어요!!!,5,워터파크,2020.07.18,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,스파밸리 굿.안에 한식당도 맛있네요.,5,워터파크,2020.07.16,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,4층은 이용못하게 막아놨구요 수건은 꼭 갖고가세요,3.5,워터파크,2020.07.12,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,사람이 적어서 잘 놀고왔어요 그런데 너무 추웠어요ㅜㅜ,5,워터파크,2020.07.12,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,잼게 잘 놀았습니다????????,5,워터파크,2020.07.12,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,재오픈날 방문한건데 야외풀에 벌레가 너무많아요 개장일인데 준비가 좀 미흡햇던것같아요 목욕탕에 탕물 비워져있던것도 아쉬웠어요 ㅠ,2.5,워터파크,2020.07.11,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,시간타임별로 기구가열려서 좀 아쉬웠어요 유수풀에는 파도가 안치더라구요,2,워터파크,2020.07.11,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
스파밸리,굿굿 좋아연,4.5,워터파크,2020.07.11,대구광역시 달성군 가창면 냉천리 27-9,128.635313,35.7881169
